,ID,光照强度,功率A,功率B,功率C,发电量,平均功率,板温,现场温度,电压A,电压B,电压C,电流A,电流B,电流C,转换效率,转换效率A,转换效率B,转换效率C,风向,风速
2196,4570,411,4015.95,4133.49,4224.99,8.73535584,4124.81,11.68,-4.4,653.0,653.0,651.0,6.15,6.33,6.49,33.44,32.55,33.51,34.25,280,1.4
2197,4571,433,4191.24,4029.36,4348.3,8.913313547000001,4189.63,12.18,-4.1,659.0,652.0,649.0,6.36,6.18,6.7,32.18,32.19,30.95,33.4,277,0.9
2198,4572,425,4283.64,4231.48,4283.58,9.124297057,4266.23,12.6,-3.5,652.0,649.0,651.0,6.57,6.52,6.58,33.33,33.47,33.06,33.47,277,1.1
2199,4574,404,4101.3,4173.15,4276.8,8.657031018,4183.75,12.87,-4.3,651.0,647.0,648.0,6.3,6.45,6.6,34.35,33.68,34.27,35.12,265,0.8
2200,4576,388,3937.59,3567.48,4022.48,8.298851627000001,3842.52,12.62,-4.0,653.0,651.0,653.0,6.03,5.48,6.16,32.88,33.7,30.53,34.42,279,2.2
2201,4577,316,3266.88,3472.74,3365.28,7.362057407000001,3368.3,12.08,-4.1,656.0,654.0,656.0,4.98,5.31,5.13,35.46,34.39,36.56,35.43,276,1.3
2202,4578,303,3451.8,3263.66,3152.97,7.333108274,3289.48,11.24,-4.2,660.0,662.0,661.0,5.23,4.93,4.77,36.23,38.01,35.94,34.72,262,1.1
2203,4579,288,2948.06,2963.4,3207.84,6.597719633,3039.77,10.87,-4.0,661.0,660.0,656.0,4.46,4.49,4.89,35.27,34.2,34.38,37.22,225,0.0
2204,4580,344,3089.58,3201.0,3643.2,7.046603517,3311.26,10.62,-4.0,663.0,660.0,660.0,4.66,4.85,5.52,32.19,30.04,31.12,35.42,262,1.8
2205,4583,286,2990.13,2985.62,3136.86,6.649537647000001,3037.54,10.39,-4.5,663.0,662.0,666.0,4.51,4.51,4.71,35.55,34.99,34.94,36.71,253,1.0
2206,4586,296,2865.17,2959.11,2932.65,6.374462208,2918.98,8.87,-4.7,671.0,671.0,665.0,4.27,4.41,4.41,33.19,32.57,33.64,33.34,259,0.3
2207,4589,290,3055.42,3210.21,3111.36,6.742561779,3125.66,7.72,-4.5,673.0,673.0,672.0,4.54,4.77,4.63,36.42,35.6,37.4,36.25,274,2.1
2208,4593,336,3575.12,3258.03,3835.25,7.562378376,3556.13,8.99,-4.1,667.0,669.0,667.0,5.36,4.87,5.75,35.6,35.79,32.62,38.4,250,1.4
2209,4594,267,2923.53,3188.26,3008.3,6.550448929,3040.03,8.31,-4.6,669.0,667.0,670.0,4.37,4.78,4.49,38.39,36.92,40.26,37.99,234,1.1
2210,4595,262,2840.8,2869.44,2833.33,5.868836246,2847.86,7.58,-4.7,670.0,672.0,673.0,4.24,4.27,4.21,36.75,36.66,37.03,36.56,251,2.1
2211,4597,269,2891.46,2884.72,2918.42,6.27855665,2898.2,6.78,-4.4,674.0,674.0,674.0,4.29,4.28,4.33,36.53,36.44,36.36,36.78,265,1.3
2212,4599,228,2379.22,2382.75,2520.0,5.279652894,2427.32,6.58,-4.3,674.0,675.0,672.0,3.53,3.53,3.75,36.12,35.4,35.46,37.5,273,0.7
2213,4600,213,2213.79,2251.08,2227.63,4.851031163,2230.83,5.87,-4.4,677.0,676.0,673.0,3.27,3.33,3.31,35.62,35.35,35.95,35.57,212,0.9
2214,4603,182,1960.21,1997.15,1944.8,4.263294315,1967.39,4.47,-4.4,683.0,677.0,680.0,2.87,2.95,2.86,36.95,36.81,37.51,36.52,218,1.7
2215,4604,183,1875.5,1980.7,1927.23,4.121708861,1927.81,3.93,-4.5,682.0,683.0,681.0,2.75,2.9,2.83,36.07,35.1,37.06,36.06,252,2.1
2216,4607,178,2555.05,2506.61,2277.52,5.301044032,2446.39,2.7,-4.7,685.0,683.0,686.0,3.73,3.67,3.32,47.27,49.37,48.43,44.0,224,1.7
2217,4610,119,1388.52,1304.53,1554.96,2.993101696,1416.0,1.28,-5.0,684.0,683.0,682.0,2.03,1.91,2.28,41.12,40.33,37.89,45.16,191,1.9
2218,4611,115,1390.55,1344.56,1447.46,2.9529035689999996,1394.19,0.05,-5.2,685.0,686.0,686.0,2.03,1.96,2.11,42.08,41.97,40.58,43.69,170,1.4
2219,4612,101,1360.26,1340.64,1320.96,2.8174992189999997,1340.62,-0.81,-5.2,687.0,684.0,688.0,1.98,1.96,1.92,46.21,46.88,46.21,45.53,191,1.4
2220,4613,104,1337.49,1350.44,1320.96,2.794674001,1336.3,-1.16,-5.2,693.0,689.0,688.0,1.93,1.96,1.92,44.78,44.82,45.26,44.27,170,1.4
2221,4616,106,1339.42,1395.82,1437.28,2.738288535,1390.84,-1.98,-5.4,694.0,691.0,691.0,1.93,2.02,2.08,45.86,44.16,46.02,47.39,167,1.6
2222,4617,140,1510.32,1668.0,1933.46,3.311358667,1703.93,-2.1,-5.4,696.0,695.0,698.0,2.17,2.4,2.77,42.56,37.72,41.66,48.29,168,1.0
2223,4619,157,2271.75,2272.22,2366.22,4.756590135,2303.4,-1.48,-5.2,699.0,697.0,698.0,3.25,3.26,3.39,51.19,50.49,50.5,52.59,176,0.5
2224,4621,141,2220.24,2183.56,2104.5,4.611945121000001,2169.43,0.16,-5.0,696.0,691.0,690.0,3.19,3.16,3.05,53.38,54.63,53.73,51.78,172,0.9
2225,4623,78,959.1,1348.3,824.72,2.1163299859999998,1044.04,-1.31,-5.3,695.0,695.0,676.0,1.38,1.94,1.22,46.68,42.88,60.28,36.87,149,1.0
2226,4624,105,1505.0,1519.46,1444.19,3.1302446489999998,1489.55,-1.74,-5.5,700.0,697.0,691.0,2.15,2.18,2.09,49.54,50.06,50.54,48.03,146,1.8
2227,4626,97,1282.83,1263.38,1317.33,2.6895583889999997,1287.85,-1.93,-5.7,701.0,698.0,697.0,1.83,1.81,1.89,46.4,46.22,45.51,47.46,152,0.9
2228,4630,38,519.75,531.3,543.52,1.089424853,531.52,-4.31,-6.2,693.0,690.0,688.0,0.75,0.77,0.79,49.28,48.19,49.26,50.39,137,1.4
2229,4631,36,483.7,473.34,484.22,0.9945759190000001,480.42,-5.04,-6.5,691.0,686.0,682.0,0.7,0.69,0.71,47.13,47.45,46.44,47.5,133,1.6
2230,4638,13,225.42,190.24,183.4,0.39846109,199.69,-7.62,-6.9,663.0,656.0,655.0,0.34,0.29,0.28,54.72,61.78,52.13,50.26,152,2.1
2231,4639,8,109.14,109.82,133.98,0.197076857,117.65,-8.33,-7.0,642.0,646.0,638.0,0.17,0.17,0.21,52.52,48.72,49.02,59.81,158,1.4
2232,4651,1,27.15,36.72,23.95,0.032365788,29.27,-13.81,-12.6,543.0,612.0,479.0,0.05,0.06,0.05,106.45,98.74,133.54,87.1,77,0.0
2233,4652,1,0.0,0.0,0.0,0.37999305299999997,0.0,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1
2234,4653,18,53.82,55.53,45.04,0.078925868,51.46,-13.39,-12.7,598.0,617.0,563.0,0.09,0.09,0.08,10.38,10.86,11.2,9.09,118,0.0
2235,4655,28,55.8,63.9,63.8,0.01018269,61.17,-12.79,-11.5,620.0,639.0,638.0,0.09,0.1,0.1,7.92,7.22,8.27,8.26,276,0.0
2236,4656,27,50.0,63.2,64.6,0.004043838,59.27,-12.64,-12.0,625.0,632.0,646.0,0.08,0.1,0.1,7.95,6.71,8.48,8.67,276,0.0
2237,4657,30,49.52,63.6,61.6,0.006841829000000001,58.24,-12.62,-12.2,619.0,636.0,616.0,0.08,0.1,0.1,7.03,5.98,7.68,7.44,276,0.0
2238,4658,33,56.43,71.5,74.28,0.019405943999999998,67.4,-12.56,-12.2,627.0,650.0,619.0,0.09,0.11,0.12,7.4,6.19,7.85,8.15,281,0.0
2239,4659,33,64.3,77.28,74.28,0.036962493,71.95,-12.31,-12.4,643.0,644.0,619.0,0.1,0.12,0.12,7.89,7.05,8.47,8.15,281,0.0
2240,4660,40,69.19,83.33,82.03,0.056107082999999995,78.18,-12.19,-12.5,629.0,641.0,631.0,0.11,0.13,0.13,7.07,6.26,7.54,7.42,276,0.0
2241,4665,73,173.42,165.25,185.92,0.237222195,174.86,-10.27,-10.5,667.0,661.0,664.0,0.26,0.25,0.28,8.61,8.54,8.14,9.15,343,0.0
2242,4667,67,174.98,164.75,171.86,0.260296246,170.53,-10.06,-10.0,673.0,659.0,661.0,0.26,0.25,0.26,9.14,9.38,8.83,9.21,301,0.0
2243,4672,122,349.86,453.59,354.12,0.704084545,385.86,-7.87,-9.0,686.0,677.0,681.0,0.51,0.67,0.52,11.28,10.23,13.26,10.35,270,0.0
2244,4674,137,405.92,519.84,402.97,0.855059954,442.91,-6.46,-9.3,688.0,684.0,683.0,0.59,0.76,0.59,11.47,10.51,13.47,10.44,272,0.0
2245,4675,143,408.28,537.42,427.8,0.8367929009999999,457.83,-6.16,-9.8,692.0,689.0,690.0,0.59,0.78,0.62,11.35,10.12,13.32,10.61,297,0.4
2246,4678,147,427.8,601.14,429.66,0.927700622,486.2,-5.91,-10.0,690.0,699.0,682.0,0.62,0.86,0.63,11.72,10.31,14.49,10.35,272,0.3
2247,4680,159,456.72,662.16,468.51,0.952525451,529.13,-5.14,-8.3,692.0,712.0,679.0,0.66,0.93,0.69,11.76,10.15,14.71,10.41,316,0.0
2248,4681,159,472.6,685.44,480.2,0.9926787659999999,546.08,-4.73,-8.2,695.0,714.0,686.0,0.68,0.96,0.7,12.12,10.49,15.21,10.66,316,0.0
2249,4682,165,469.2,718.11,492.48,1.038016468,559.93,-4.21,-8.2,690.0,711.0,684.0,0.68,1.01,0.72,11.95,10.01,15.33,10.51,277,0.6
2250,4683,166,476.1,737.48,494.64,1.284572418,569.41,-4.0,-8.6,690.0,716.0,687.0,0.69,1.03,0.72,12.07,10.09,15.63,10.49,277,0.4
2251,4684,170,492.48,829.42,496.4,1.173514485,606.1,-3.02,-8.5,684.0,734.0,680.0,0.72,1.13,0.73,12.51,10.16,17.11,10.24,264,0.2
2252,4685,181,507.35,924.56,537.2,1.236349072,656.37,-1.87,-7.3,695.0,728.0,680.0,0.73,1.27,0.79,12.67,9.79,17.85,10.37,276,0.0
2253,4686,182,514.5,968.24,536.41,1.279083859,673.05,-1.35,-7.4,686.0,728.0,679.0,0.75,1.33,0.79,12.9,9.86,18.55,10.28,272,0.0
2254,4689,191,550.4,1244.88,572.04,1.381846195,789.11,-0.81,-6.8,688.0,728.0,681.0,0.8,1.71,0.84,14.38,10.03,22.69,10.43,281,0.4
2255,4690,195,564.16,1450.71,588.24,1.4257413730000001,867.7,-0.62,-6.7,688.0,729.0,684.0,0.82,1.99,0.86,15.48,10.06,25.88,10.49,304,0.4
2256,4692,200,567.72,1605.06,604.31,1.5408035530000002,925.7,-0.44,-6.9,684.0,723.0,679.0,0.83,2.22,0.89,16.09,9.87,27.9,10.5,259,0.0
2257,4693,200,577.92,1759.24,605.2,1.572661911,980.79,-0.16,-6.4,688.0,721.0,680.0,0.84,2.44,0.89,17.03,10.04,30.55,10.51,271,0.0
2258,4695,206,598.56,2545.38,614.56,1.84398036,1252.83,0.66,-8.1,688.0,711.0,668.0,0.87,3.58,0.92,21.06,10.06,42.8,10.33,269,0.7
2259,4696,208,614.1,3058.05,626.98,1.969957608,1433.04,1.03,-7.4,690.0,703.0,667.0,0.89,4.35,0.94,23.83,10.21,50.86,10.43,279,0.6
2260,4698,214,644.49,3641.8,663.0,2.166411798,1649.76,1.64,-6.9,693.0,695.0,663.0,0.93,5.24,1.0,26.61,10.4,58.74,10.69,262,0.0
2261,4699,217,653.3,3757.56,673.2,2.2509330419999998,1694.69,2.01,-6.9,695.0,692.0,660.0,0.94,5.43,1.02,26.92,10.38,59.69,10.69,240,0.0
2262,4700,219,679.0,3799.11,685.36,2.293029522,1721.16,2.32,-6.3,700.0,687.0,659.0,0.97,5.53,1.04,27.06,10.68,59.74,10.78,246,0.0
2263,4704,229,714.07,4102.62,732.6,2.501836259,1849.76,2.59,-8.1,707.0,677.0,660.0,1.01,6.06,1.11,27.79,10.73,61.64,11.01,191,0.5
2264,4705,230,721.14,4109.39,738.08,2.61145427,1856.2,2.76,-8.2,714.0,677.0,659.0,1.01,6.07,1.12,27.75,10.78,61.43,11.03,173,0.3
2265,4706,235,730.32,4165.32,758.1,2.6727864169999997,1884.58,2.57,-8.7,716.0,674.0,665.0,1.02,6.18,1.14,27.59,10.69,60.98,11.1,194,0.8
2266,4707,238,759.15,4267.56,783.52,2.777187358,1936.74,2.76,-8.7,723.0,671.0,664.0,1.05,6.36,1.18,27.98,10.97,61.65,11.32,183,0.9
2267,4712,247,819.5,4362.58,824.31,2.858399261,2002.13,2.51,-8.5,745.0,662.0,639.0,1.1,6.59,1.29,27.9,11.42,60.78,11.48,186,0.7
2268,4715,254,868.25,4408.6,846.45,2.972673734,2041.1,3.14,-8.2,755.0,658.0,627.0,1.15,6.7,1.35,27.59,11.74,59.6,11.44,171,0.7
2269,4716,254,875.8,4441.5,847.28,2.9909146239999997,2054.86,3.14,-8.1,755.0,658.0,623.0,1.16,6.75,1.36,27.78,11.84,60.04,11.45,171,0.7
2270,4717,255,903.21,4447.45,866.64,2.934457726,2072.43,3.33,-7.3,759.0,655.0,628.0,1.19,6.79,1.38,27.89,12.15,59.85,11.66,219,0.0
2271,4719,252,902.02,4433.31,877.2,3.122016501,2070.84,5.49,-6.2,758.0,651.0,645.0,1.19,6.81,1.36,27.99,12.19,59.92,11.86,82,0.4
2272,4720,250,890.4,4394.25,873.68,3.1014159219999997,2052.78,5.89,-6.7,742.0,651.0,652.0,1.2,6.75,1.34,27.93,12.11,59.78,11.89,188,0.8
2273,4721,251,891.6,4329.0,877.8,3.089964122,2032.8,6.35,-6.7,743.0,650.0,660.0,1.2,6.66,1.33,27.5,12.06,58.56,11.87,174,0.5
2274,4724,249,1034.35,4342.72,884.4,3.983662437,2087.16,7.99,-7.4,755.0,656.0,670.0,1.37,6.62,1.32,28.3,14.02,58.88,11.99,128,1.0
2275,4726,250,1074.94,4309.92,912.6,3.5643089530000003,2099.15,9.49,-7.4,757.0,656.0,676.0,1.42,6.57,1.35,28.19,14.44,57.89,12.26,113,0.7
2276,4727,248,1097.65,4290.24,918.0,3.552459259,2101.96,9.83,-7.2,757.0,656.0,680.0,1.45,6.54,1.35,28.43,14.84,58.02,12.41,227,0.5
2277,4728,250,1099.38,4251.03,924.8,3.60584748,2091.74,10.62,-7.0,753.0,653.0,680.0,1.46,6.51,1.36,27.98,14.71,56.87,12.37,210,0.8
2278,4730,252,1129.48,4224.96,975.26,3.7329404139999998,2109.9,12.43,-6.3,748.0,652.0,682.0,1.51,6.48,1.43,27.82,14.89,55.71,12.86,283,1.3
2279,4731,250,1136.79,4270.6,958.8,3.741382544,2122.06,12.27,-6.4,743.0,655.0,680.0,1.53,6.52,1.41,28.22,15.12,56.79,12.75,258,1.0
2280,4734,252,1965.6,4264.0,1014.69,4.945291188000001,2414.76,11.85,-6.2,720.0,656.0,681.0,2.73,6.5,1.49,31.91,25.97,56.34,13.41,275,1.1
2281,4740,241,2593.7,4100.0,1096.0,5.824479543,2596.57,11.58,-6.3,701.0,656.0,685.0,3.7,6.25,1.6,35.91,35.87,56.7,15.16,274,0.7
2282,4741,231,2676.48,3908.52,1116.18,5.8339778970000005,2567.06,10.74,-6.2,697.0,658.0,689.0,3.84,5.94,1.62,37.15,38.73,56.56,16.15,265,1.1
2283,4742,242,2798.98,4000.64,1200.6,6.017089522000001,2666.74,10.37,-6.7,698.0,658.0,690.0,4.01,6.08,1.74,36.89,38.72,55.34,16.61,289,1.4
2284,4744,237,3313.26,3861.74,1253.98,6.596085414,2809.66,9.77,-6.8,699.0,659.0,689.0,4.74,5.86,1.82,39.77,46.9,54.66,17.75,254,1.6
2285,4745,236,3451.0,3985.24,1322.88,6.779535602999999,2919.71,9.41,-6.9,700.0,662.0,689.0,4.93,6.02,1.92,41.55,49.12,56.72,18.83,261,1.9
2286,4746,216,3399.26,3641.0,1499.47,7.141604709,2846.58,8.97,-6.9,698.0,662.0,691.0,4.87,5.5,2.17,44.33,52.94,56.71,23.35,257,1.6
2287,4749,187,2622.6,3191.13,1267.2,5.425306216,2360.31,6.1,-7.0,705.0,669.0,704.0,3.72,4.77,1.8,42.89,47.66,57.99,23.03,260,1.7
2288,4750,190,2499.2,3042.0,1536.9,5.278609629,2359.37,5.64,-7.0,704.0,676.0,705.0,3.55,4.5,2.18,42.27,44.77,54.5,27.53,252,1.7
2289,4751,216,3165.45,3642.26,1825.2,6.453777082999999,2877.64,5.8,-7.0,705.0,677.0,702.0,4.49,5.38,2.6,45.32,49.86,57.37,28.75,275,1.4
2290,4754,213,3367.37,3534.72,2179.3,6.823020781,3027.13,6.45,-6.8,703.0,672.0,703.0,4.79,5.26,3.1,48.24,53.66,56.33,34.73,241,1.2
2291,4757,182,3065.08,3290.97,2239.38,6.3897859189999995,2865.14,5.93,-6.7,703.0,673.0,702.0,4.36,4.89,3.19,53.53,57.27,61.49,41.84,234,1.2
2292,4759,199,3151.98,3307.5,2530.95,6.658604073999999,2996.81,5.68,-7.0,702.0,675.0,705.0,4.49,4.9,3.59,51.25,53.91,56.57,43.29,276,1.4
2293,4761,187,2841.15,3132.36,2389.95,6.144769475,2787.82,5.68,-6.9,705.0,678.0,705.0,4.03,4.62,3.39,50.74,51.71,57.01,43.5,268,1.4
2294,4762,196,3139.84,3237.13,2548.66,6.566430797000001,2975.21,5.74,-6.9,704.0,673.0,706.0,4.46,4.81,3.61,51.65,54.51,56.2,44.25,214,1.3
2295,4763,195,3105.43,3273.75,2618.88,6.6506062020000005,2999.35,5.93,-7.1,701.0,675.0,704.0,4.43,4.85,3.72,52.3,54.15,57.09,45.67,272,1.2
2296,4767,176,2871.18,2974.4,2520.18,6.196718603,2788.59,5.95,-6.7,702.0,676.0,702.0,4.09,4.4,3.59,53.87,55.47,57.46,48.69,272,1.3
2297,4770,170,2793.96,2888.28,2481.6,6.052105088999999,2721.28,5.45,-7.0,702.0,678.0,705.0,3.98,4.26,3.52,54.52,55.98,57.87,49.72,272,0.9
2298,4774,152,2537.62,2621.85,2270.1,5.481621955,2476.52,4.55,-7.0,701.0,681.0,705.0,3.62,3.85,3.22,55.67,57.05,58.94,51.03,255,1.0
2299,4776,151,2460.51,2560.56,2252.14,5.337868573,2424.4,3.99,-7.2,701.0,681.0,706.0,3.51,3.76,3.19,54.97,55.79,58.06,51.06,266,1.3
2300,4777,150,2471.04,2513.44,2266.26,5.32796092,2416.91,3.78,-7.1,704.0,683.0,706.0,3.51,3.68,3.21,55.21,56.44,57.41,51.76,272,1.4
2301,4780,128,2112.0,2195.64,1947.0,4.56469514,2084.88,2.99,-7.2,704.0,684.0,708.0,3.0,3.21,2.75,55.96,56.69,58.93,52.26,266,1.2
2302,4784,119,1881.36,2040.39,1814.42,4.096643206,1912.06,2.03,-7.2,702.0,687.0,706.0,2.68,2.97,2.57,55.39,54.5,59.1,52.56,271,0.9
2303,4786,108,1876.2,1894.75,1644.98,3.966583009,1805.31,1.47,-7.2,708.0,689.0,706.0,2.65,2.75,2.33,57.73,60.0,60.59,52.61,229,0.5
2304,4787,107,1807.36,1838.48,1654.3,3.650745712,1766.71,1.24,-7.0,706.0,686.0,710.0,2.56,2.68,2.33,57.07,58.39,59.39,53.44,236,0.2
2305,4789,100,1760.43,1768.16,1562.0,3.7042349569999997,1696.86,0.91,-7.0,707.0,688.0,710.0,2.49,2.57,2.2,58.72,60.92,61.19,54.05,253,0.0
2306,4791,91,1529.85,1525.14,1439.27,3.224167965,1498.09,0.28,-7.0,705.0,687.0,709.0,2.17,2.22,2.03,57.09,58.3,58.12,54.85,237,0.0
2307,4792,82,1447.3,1463.31,1288.56,3.0021355830000003,1399.72,-0.2,-7.1,706.0,687.0,708.0,2.05,2.13,1.82,59.3,61.31,61.99,54.59,231,0.9
2308,4793,81,1413.03,1442.7,1294.02,2.950324676,1383.25,-0.33,-7.0,703.0,687.0,711.0,2.01,2.1,1.82,59.35,60.63,61.9,55.52,234,0.2
2309,4794,75,1311.65,1247.09,1233.49,2.733217345,1264.08,-0.81,-7.0,709.0,689.0,713.0,1.85,1.81,1.73,58.67,60.88,57.88,57.25,206,0.0
2310,4797,46,813.16,823.48,749.42,1.697262984,795.35,-2.6,-7.7,701.0,692.0,707.0,1.16,1.19,1.06,60.56,61.92,62.7,57.06,191,0.0
2311,4798,36,850.63,817.83,694.82,1.7367640290000002,787.76,-3.4,-7.9,703.0,699.0,709.0,1.21,1.17,0.98,76.85,82.99,79.79,67.79,166,0.4
2312,4799,30,738.15,711.96,623.92,1.530051927,691.34,-3.18,-8.0,703.0,698.0,709.0,1.05,1.02,0.88,80.87,86.35,83.29,72.99,163,0.3
2313,4800,20,508.81,554.4,499.84,1.060930108,521.02,-5.12,-8.2,697.0,693.0,704.0,0.73,0.8,0.71,92.03,89.87,97.93,88.29,152,0.3
2314,4801,16,405.33,375.1,345.0,0.8389789009999999,375.14,-6.25,-8.7,687.0,682.0,690.0,0.59,0.55,0.5,83.15,89.84,83.14,76.47,118,0.7
2315,4802,16,360.93,358.81,344.5,0.736016817,354.75,-6.85,-8.9,681.0,677.0,689.0,0.53,0.53,0.5,78.79,80.16,79.69,76.51,125,1.1
2316,4804,18,334.67,315.84,321.95,0.676231493,324.15,-7.93,-9.1,683.0,672.0,685.0,0.49,0.47,0.47,64.22,66.31,62.58,63.79,105,1.0
2317,4805,15,291.11,295.24,278.8,0.594825322,288.38,-8.46,-9.4,677.0,671.0,680.0,0.43,0.44,0.41,68.69,69.34,70.32,66.4,104,0.7
2318,4806,12,279.62,269.2,250.86,0.5181891,266.56,-9.08,-9.4,682.0,673.0,678.0,0.41,0.4,0.37,79.53,83.42,80.31,74.84,146,0.7
2319,4807,9,208.32,198.6,222.75,0.309671491,209.89,-9.77,-9.2,672.0,662.0,675.0,0.31,0.3,0.33,83.68,83.06,79.18,88.81,146,0.9
2320,4808,7,186.76,199.2,208.32,0.318647529,198.09,-10.18,-9.4,667.0,664.0,672.0,0.28,0.3,0.31,101.68,95.87,102.25,106.93,152,0.8
2321,4810,5,208.01,220.44,201.9,0.33434823199999997,210.12,-10.75,-9.7,671.0,668.0,673.0,0.31,0.33,0.3,151.29,149.77,158.72,145.37,163,0.8
2322,4811,4,161.28,154.1,186.76,0.241194603,167.38,-11.1,-9.9,672.0,670.0,667.0,0.24,0.23,0.28,150.82,145.32,138.85,168.28,165,0.6
2323,4832,0,180.96,205.8,168.72,0.10564633300000001,185.16,-19.39,-16.7,696.0,686.0,703.0,0.26,0.3,0.24,0.0,0.0,0.0,0.0,39,0.0
2324,4833,6,286.59,226.38,280.41,0.398053614,264.46,-19.06,-16.4,699.0,686.0,719.0,0.41,0.33,0.39,163.06,176.71,139.58,172.9,39,0.0
2325,4834,7,299.04,297.78,286.4,0.445450809,294.41,-18.66,-16.3,712.0,709.0,716.0,0.42,0.42,0.4,155.39,157.84,157.17,151.17,39,0.0
2326,4837,8,308.0,311.52,308.74,0.476282476,309.42,-18.12,-16.1,700.0,708.0,718.0,0.44,0.44,0.43,142.65,142.0,143.62,142.34,39,0.0
2327,4838,9,338.88,357.0,315.04,0.544136008,336.97,-17.95,-16.2,706.0,700.0,716.0,0.48,0.51,0.44,138.02,138.8,146.22,129.03,39,0.0
2328,4839,17,408.69,385.56,374.92,0.678584098,389.72,-17.77,-16.0,717.0,714.0,721.0,0.57,0.54,0.52,84.46,88.57,83.55,81.25,39,0.0
2329,4840,25,466.05,504.0,524.16,0.814745375,498.07,-17.35,-15.7,717.0,720.0,728.0,0.65,0.7,0.72,73.3,68.58,74.17,77.14,42,0.0
2330,4842,21,700.34,619.2,495.04,1.153726005,604.86,-16.21,-15.7,722.0,720.0,728.0,0.97,0.86,0.68,105.57,122.24,108.08,86.41,172,0.0
2331,4843,17,552.09,519.76,424.21,0.8823977190000001,498.69,-16.0,-15.7,717.0,712.0,719.0,0.77,0.73,0.59,107.45,118.96,111.99,91.4,172,0.0
2332,4844,21,421.26,407.55,406.98,0.644407356,411.93,-16.0,-15.8,714.0,715.0,714.0,0.59,0.57,0.57,71.85,73.48,71.09,70.99,172,0.0
2333,4852,38,615.4,686.4,621.78,1.3495138709999999,641.19,-15.54,-16.5,724.0,715.0,723.0,0.85,0.96,0.86,61.71,59.23,66.06,59.84,281,0.0
2334,4853,46,823.2,1012.2,746.75,1.444017739,860.72,-15.27,-16.4,735.0,723.0,725.0,1.12,1.4,1.03,68.37,65.39,80.41,59.32,281,0.0
2335,4855,67,1655.29,1368.64,1257.36,3.054896569,1427.1,-13.95,-16.1,749.0,728.0,744.0,2.21,1.88,1.69,77.5,89.89,74.32,68.28,279,0.0
2336,4856,73,1696.32,1742.31,1496.82,3.32141851,1645.15,-12.35,-15.7,744.0,729.0,741.0,2.28,2.39,2.02,81.56,84.1,86.38,74.21,272,1.4
2337,4857,67,1583.28,1598.4,1600.56,3.153805075,1594.08,-11.45,-15.4,733.0,720.0,741.0,2.16,2.22,2.16,85.85,85.27,86.09,86.2,281,1.6
2338,4860,72,2049.8,1981.68,1286.79,3.947364455,1772.76,-10.23,-15.2,740.0,718.0,727.0,2.77,2.76,1.77,88.49,102.31,98.91,64.23,271,1.7
2339,4861,98,1580.25,1798.16,1852.56,3.3493684160000003,1743.66,-10.08,-15.0,735.0,728.0,747.0,2.15,2.47,2.48,63.91,57.92,65.91,67.9,281,1.3
2340,4862,83,1778.58,2057.7,1657.6,3.6724305910000004,1831.29,-9.93,-15.0,738.0,722.0,740.0,2.41,2.85,2.24,79.21,76.93,89.01,71.7,279,1.9
2341,4863,82,1844.64,959.44,1714.48,3.39460705,1506.19,-9.6,-14.9,732.0,716.0,739.0,2.52,1.34,2.32,65.87,80.68,41.96,74.98,278,2.2
2342,4867,121,2704.65,2692.8,2404.08,5.526167965,2600.51,-7.79,-13.9,741.0,720.0,742.0,3.65,3.74,3.24,76.61,79.68,79.33,70.82,278,2.9
2343,4869,137,2837.76,2879.18,2593.5,5.854447397,2770.15,-7.08,-13.6,739.0,718.0,741.0,3.84,4.01,3.5,71.91,73.66,74.74,67.32,272,2.5
2344,4870,140,2907.72,2938.65,2675.31,6.018336447,2840.56,-6.77,-13.3,738.0,715.0,737.0,3.94,4.11,3.63,72.08,73.78,74.57,67.88,282,1.9
2345,4871,143,2951.36,3034.5,2726.9,6.130279509,2904.25,-6.79,-13.0,736.0,714.0,737.0,4.01,4.25,3.7,72.15,73.32,75.39,67.75,282,1.7
2346,4872,146,3125.64,3202.1,2785.86,6.439331274,3037.87,-6.75,-12.9,732.0,710.0,737.0,4.27,4.51,3.78,73.91,76.05,77.91,67.78,279,1.7
2347,4876,170,3521.1,3567.3,3219.3,7.30230635,3435.9,-3.64,-12.6,726.0,705.0,730.0,4.85,5.06,4.41,71.04,72.8,73.76,66.56,273,2.2
2348,4877,178,3723.45,3748.68,3277.0,7.642248464,3583.04,-2.98,-12.7,723.0,702.0,725.0,5.15,5.34,4.52,70.6,73.36,73.86,64.57,269,2.4
2349,4878,185,3766.83,3844.5,3402.8,7.81197137,3671.38,-1.91,-12.4,723.0,699.0,724.0,5.21,5.5,4.7,69.34,71.15,72.61,64.27,263,2.2
2350,4880,189,3823.44,3926.75,3463.2,7.955179866,3737.8,-0.77,-12.2,716.0,695.0,720.0,5.34,5.65,4.81,68.84,70.41,72.32,63.78,269,2.5
2351,4882,200,3901.76,4043.4,3682.25,8.212704331,3875.8,0.39,-11.9,712.0,690.0,715.0,5.48,5.86,5.15,67.18,67.63,70.09,63.83,273,2.6
